line_id,scene_id,order,beat,line_type,speaker,text_ko,emotion,condition,choice_id,next_or_effect,stage_direction,voice_required,branch_group,implementation_note
D3-02_010,D3-02,10,choice,choice,PLAYER_CHOICE,강경 심문,choice,,D3-02_C1,trust_richard:-1; flag:richard_partial_confession,UI choice,N,D3-02_STYLE,
D3-02_011,D3-02,11,choice,choice,PLAYER_CHOICE,공감 심문,choice,,D3-02_C2,trust_richard:+1; flag:richard_full_confession,UI choice,N,D3-02_STYLE,
D3-02_012,D3-02,12,choice_result,branch_response,ADRIAN,당신은 아들을 의심한 게 아닙니다. 회사를 살리기 위해 가장 말이 없는 사람에게 죄를 넘긴 겁니다.,hard,choice(D3-02_C1),,,DECK10_SUITE,Y,D3-02_STYLE,
D3-02_013,D3-02,13,choice_result,branch_response,RICHARD,그만하시오. 필요한 건 다 말했소. 금고 얘기는 선장에게 들으시오.,angry,choice(D3-02_C1),,trust_richard:-1; flag:richard_partial_confession,DECK10_SUITE,Y,D3-02_STYLE,
D3-02_014,D3-02,14,choice_result,branch_response,ADRIAN,아들을 보호하려고 숨겼다는 말은 믿겠습니다. 하지만 무엇으로부터 보호했는지 스스로도 모르셨죠.,gentle,choice(D3-02_C2),,,DECK10_SUITE,Y,D3-02_STYLE,
D3-02_015,D3-02,15,choice_result,branch_response,RICHARD,토머스가 원본 모듈 일부를 회수했소. 나는 열어 보지 않았네. 줄리언의 목소리를 들을 용기가 없었어.,broken,choice(D3-02_C2),,,DECK10_SUITE,Y,D3-02_STYLE,
D3-02_016,D3-02,16,choice_result,branch_response,RICHARD,"모듈은 이 배의 보안 금고에 있소. 존재를 아는 건 나, 토머스, 이블린뿐이었네.",low,choice(D3-02_C2),,trust_richard:+1; flag:richard_full_confession; flag:vault_module_known,DECK10_SUITE,Y,D3-02_STYLE,
D3-02_017,D3-02,17,conclusion,dialogue,ADRIAN,당신이 숨긴 진실이 다른 사람의 거짓말을 보호했습니다.,firm,,,,DECK10_SUITE,Y,,
D3-02_018,D3-02,18,conclusion,dialogue,RICHARD,"그렇다면 찾아내시오. 줄리언이 한 일이 아니라면, 내가 무엇을 지켜 왔는지 알고 싶소.",pleading,,,,DECK10_SUITE,Y,,
D3-02_019,D3-02,19,close,system,SYSTEM,자백 등록: 조사관 매수 / 기록 은폐 / 줄리언 책임 오해. 금고 접근 경로가 해금됩니다.,system,,,scene_unlock:D3-03,UI,N,,
D3-03_001,D3-03,1,opening,narration,NARRATION,브리지 창밖으로 수평선이 흔들리지 않고 이어졌다. 토머스는 항로 화면을 보며 질문을 기다렸다.,observe,D3-02,,,BRIDGE,N,,
D3-03_002,D3-03,2,interrogation,dialogue,ADRIAN,오르페우스 호 원본 모듈이 이 배의 금고에 있습니까?,direct,,,,BRIDGE,Y,,
D3-03_003,D3-03,3,interrogation,dialogue,THOMAS,일부입니다. 침몰 뒤 회수한 항해 데이터와 음성 버퍼. 정식 조사에는 제출되지 않았습니다.,grave,,,,BRIDGE,Y,,
D3-03_004,D3-03,4,interrogation,dialogue,ADRIAN,왜 숨겼습니까?,press,,,,BRIDGE,Y,,
D3-03_005,D3-03,5,interrogation,dialogue,THOMAS,"그때 나는 일등항해사였습니다. 리처드는 줄리언이 밸브를 열었다고 믿었고, 회사는 그 설명을 원했습니다. 나는 반박할 증거를 끝까지 복구하지 못했습니다.",guilty,,,,BRIDGE,Y,,
D3-03_006,D3-03,6,interrogation,dialogue,ADRIAN,다니엘에게 금고 위치를 알려줬죠.,focused,,,,BRIDGE,Y,,
D3-03_007,D3-03,7,interrogation,dialogue,THOMAS,익명으로 한 번. 그가 원본을 세상에 내놓길 바랐습니다. 하지만 접근 권한까지 주지는 않았어요.,conflicted,,,,BRIDGE,Y,,
D3-03_008,D3-03,8,interrogation,dialogue,ADRIAN,당신도 익명 제보자입니까?,focused,,,,BRIDGE,Y,,
D3-03_009,D3-03,9,interrogation,dialogue,THOMAS,위치만 알렸습니다. 리처드가 범인이라고 말한 적은 없습니다.,firm,,,,BRIDGE,Y,,
D3-03_010,D3-03,10,choice,choice,PLAYER_CHOICE,선장을 공범으로 지목,choice,,D3-03_C1,trust_thomas:-2; flag:thomas_accused,UI choice,N,D3-03_APPROACH,
D3-03_011,D3-03,11,choice,choice,PLAYER_CHOICE,증인으로 설득,choice,,D3-03_C2,trust_thomas:+1; flag:thomas_cooperates,UI choice,N,D3-03_APPROACH,
D3-03_012,D3-03,12,choice_result,branch_response,ADRIAN,원본을 숨기고 기자를 금고로 유도했습니다. 침묵도 공범의 방식입니다.,hard,choice(D3-03_C1),,,BRIDGE,Y,D3-03_APPROACH,
D3-03_013,D3-03,13,choice_result,branch_response,THOMAS,그 말이 틀렸다고는 못 하겠습니다. 하지만 다니엘을 죽일 이유는 없습니다. 금고 접근을 돕지도 않았습니다.,hurt,choice(D3-03_C1),,trust_thomas:-2; flag:vault_access_delayed,BRIDGE,Y,D3-03_APPROACH,
D3-03_014,D3-03,14,choice_result,branch_response,ADRIAN,당신의 침묵은 이미 한 번 진실을 죽였습니다. 이번에는 증인으로 남으세요. 금고를 열어 원본 상태를 확인하게 해주십시오.,calm,choice(D3-03_C2),,,BRIDGE,Y,D3-03_APPROACH,
D3-03_015,D3-03,15,choice_result,branch_response,THOMAS,"선장 인증을 제공하겠습니다. 단, 모듈은 복사 후 즉시 다시 봉인합니다.",resolved,choice(D3-03_C2),,trust_thomas:+1; flag:captain_auth_granted,BRIDGE,Y,D3-03_APPROACH,
D3-03_016,D3-03,16,vault,dialogue,THOMAS,금고는 이중 인증입니다. 선장 키와 보안 책임자 키가 필요합니다.,neutral,,,,BRIDGE,Y,,
D3-03_017,D3-03,17,vault,dialogue,ADRIAN,마커스 벨.,focused,,,,BRIDGE,Y,,
D3-03_018,D3-03,18,vault,dialogue,THOMAS,그가 거부하면 이블린의 운영 관리자 권한이 대체 인증으로 작동합니다.,grave,,,,BRIDGE,Y,,
D3-03_019,D3-03,19,conclusion,monologue,ADRIAN,대체 권한까지 아는 사람이 다니엘의 초대장을 보냈군요.,internal,,,,BRIDGE,Y,,
D3-03_020,D3-03,20,close,system,SYSTEM,금고 접근 퀘스트 활성화. 토머스 증언: 다니엘에게 위치만 제공.,system,,,scene_unlock:D3-04,UI,N,,
D3-04_001,D3-04,1,opening,narration,NARRATION,금고 문이 열리자 차가운 공기와 오래된 전자 장비 냄새가 흘러나왔다. 중앙 선반에는 봉인 스티커가 새것인 데이터 모듈 하나가 놓여 있었다.,observe,D3-03,,,VAULT,N,,
D3-04_002,D3-04,2,access,dialogue,MARCUS,선장 키 확인. 제 보안 키 확인. 접근 기록은 자동 저장됩니다.,professional,,,,VAULT,Y,,
D3-04_003,D3-04,3,access,dialogue,EVELYN,모듈 복구는 외부 업체 없이 진행하기 어렵습니다. 손상시키지 않도록 주의하세요.,controlled,,,,VAULT,Y,,
D3-04_004,D3-04,4,inspection,narration,NARRATION,[조사: 봉인 스티커],observe,,,,VAULT,N,,
D3-04_005,D3-04,5,inspection,inspection,ADRIAN,봉인 날짜는 사고 직후가 아니라 6개월 전이다. 누군가 최근 모듈을 꺼내 다시 봉인했다.,focused,,,,VAULT,Y,,
D3-04_006,D3-04,6,evidence,system,SYSTEM,단서 획득: 보조 단서: 최근 재봉인,system,,,flag:module_resealed,UI,N,,
D3-04_007,D3-04,7,inspection,narration,NARRATION,[조사: 모듈 데이터 맵],observe,,,,VAULT,N,,
D3-04_008,D3-04,8,inspection,inspection,ADRIAN,음성 버퍼 일부가 무작위 데이터로 덮어쓰기 됐다. 덮어쓰기 시각은 1일 차 21:05.,focused,,,,VAULT,Y,,
D3-04_009,D3-04,9,evidence,system,SYSTEM,단서 획득: 보조 단서: 모듈 덮어쓰기,system,,,flag:module_overwritten,UI,N,,
D3-04_010,D3-04,10,inspection,narration,NARRATION,[조사: 이중 인증 로그],observe,,,,VAULT,N,,
D3-04_011,D3-04,11,inspection,inspection,ADRIAN,"21:05 접근에 선장 키는 없고, 보안 책임자 키와 운영 관리자 대체 인증이 함께 사용되었다.",focused,,,,VAULT,Y,,
D3-04_012,D3-04,12,evidence,system,SYSTEM,단서 획득: C-15 마커스 인증,system,,,evidence:C-15_partial,UI,N,,
D3-04_013,D3-04,13,interrogation,dialogue,ADRIAN,선장 키 없이도 열렸습니다. 대체 인증이 사용됐군요.,focused,,,,VAULT,Y,,
D3-04_014,D3-04,14,interrogation,dialogue,EVELYN,비상 운영 규정입니다. 선장이 브리지에서 이탈할 수 없는 상황을 대비한 절차죠.,matter_of_fact,,,,VAULT,Y,,
D3-04_015,D3-04,15,interrogation,dialogue,ADRIAN,"21시 05분, 파티 중이었습니다. 당신은 사진에 찍혀 있었고 마커스는 보안실에 있었죠.",focused,,,,VAULT,Y,,
D3-04_016,D3-04,16,interrogation,dialogue,MARCUS,제 키는 제 단말기에 있었습니다.,defensive,,,,VAULT,Y,,
D3-04_017,D3-04,17,interrogation,dialogue,ADRIAN,키가 아니라 인증 토큰이 사용됐습니다. 누군가 빌릴 수 있는 형태군요.,press,,,,VAULT,Y,,
D3-04_018,D3-04,18,interrogation,dialogue,MARCUS,그건… 원격 승인용입니다. 하지만 저는 승인한 적 없습니다.,nervous,,,,VAULT,Y,,
D3-04_019,D3-04,19,motif,dialogue,EVELYN,사실은 언제나 비용을 요구합니다. 지금은 추측으로 직원의 경력을 비용으로 쓰지 않으셨으면 합니다.,cool,,,,VAULT,Y,,
D3-04_020,D3-04,20,motif,dialogue,ADRIAN,그 문장을 자주 쓰시는군요.,suspicious,,,,VAULT,Y,,
D3-04_021,D3-04,21,motif,dialogue,EVELYN,자주 사실을 다루니까요.,smile,,,,VAULT,Y,,
D3-04_022,D3-04,22,close,system,SYSTEM,단서 등록: 이중 인증 / 21:05 접근 / 모듈 덮어쓰기. 마커스 심문 압박도가 상승합니다.,system,,,"flag:marcus_pressure; scene_unlock:D3-05,D4-01",UI,N,,
D3-05_001,D3-05,1,opening,narration,NARRATION,밤바다는 검은 유리처럼 배 옆을 미끄러졌다. 클레어는 다니엘의 백업 채팅을 휴대 단말기로 복원하고 있었다.,observe,D3-04,,,PROMENADE,N,,
D3-05_002,D3-05,2,analysis,dialogue,CLAIRE,"이런 문체 분석이 정말 증거가 되나요? 회사 사람들은 다 비슷하게 말해요. 책임, 비용, 절차.",skeptical,,,,PROMENADE,Y,,
D3-05_003,D3-05,3,analysis,dialogue,ADRIAN,단어 하나가 아니라 답을 피하는 방식이 반복됩니다.,focused,,,,PROMENADE,Y,,
D3-05_004,D3-05,4,chat,recording,ANON_CHAT,회장은 그날 밤 항로를 바꾸게 했습니다. 사실은 언제나 비용을 요구합니다.,controlled,chat_playback,,,Chat UI,Y,,
D3-05_005,D3-05,5,chat,recording,ANON_CHAT,당신은 원본을 보면 기사를 멈출 수 없을 겁니다. 비용을 감당할 준비를 하세요.,controlled,chat_playback,,,Chat UI,Y,,
D3-05_006,D3-05,6,analysis,dialogue,CLAIRE,‘비용’이 세 번. ‘정리’가 네 번. 질문에 답할 때는 항상 주어를 빼고요.,focused,,,,PROMENADE,Y,,
D3-05_007,D3-05,7,analysis,dialogue,ADRIAN,이블린도 같은 방식으로 말합니다. 책임자를 지우고 결과만 남기죠.,realization,,,,PROMENADE,Y,,
D3-05_008,D3-05,8,inspection,narration,NARRATION,[조사: 문체 비교 카드],observe,,,,PROMENADE,N,,
D3-05_009,D3-05,9,inspection,inspection,ADRIAN,"익명 제보와 이블린 발언에서 ‘사실은 언제나 비용을 요구한다’, ‘가능성을 정리하다’, 주어 생략 패턴이 일치한다.",focused,,,,PROMENADE,Y,,
D3-05_010,D3-05,10,evidence,system,SYSTEM,단서 획득: C-14 문장 습관,system,,,evidence:C-14,UI,N,,
D3-05_011,D3-05,11,conclusion,dialogue,CLAIRE,그녀가 다니엘을 유인했다는 뜻인가요?,uneasy,,,,PROMENADE,Y,,
D3-05_012,D3-05,12,conclusion,dialogue,ADRIAN,아직은 같은 문장을 쓴다는 뜻입니다. 하지만 우연이 반복되면 습관이 됩니다.,calm,,,,PROMENADE,Y,,
D3-05_013,D3-05,13,tablet,dialogue,CLAIRE,다니엘의 태블릿이 있었다면 전체 대화를 볼 수 있을 텐데.,guarded,,,,PROMENADE,Y,,
D3-05_014,D3-05,14,tablet,dialogue,ADRIAN,왜 과거형처럼 말합니까?,press,,,,PROMENADE,Y,,
D3-05_015,D3-05,15,tablet,dialogue,CLAIRE,그 사람이 죽었으니까요. 말꼬리 잡지 마세요.,deflect,,,flag:claire_tablet_suspicion,PROMENADE,Y,,
D3-05_016,D3-05,16,close,monologue,ADRIAN,문체는 범인을 증명하지 못합니다. 다만 누굴 다음에 볼지 정해 주죠.,internal,,,,PROMENADE,Y,,
D3-05_017,D3-05,17,close,system,SYSTEM,C-14 문장 습관 등록. 이블린-익명 제보자 연결 가설이 보류 상태로 생성됩니다.,system,,,scene_unlock:D4-01,UI,N,,
D4-01_001,D4-01,1,opening,narration,NARRATION,마커스는 보안실의 모든 화면을 켜 놓았지만 어느 것도 보고 있지 않았다. 책상 한쪽에는 독촉 메시지가 반복해서 떠올랐다.,observe,D3-04,,,SECURITY,N,,
D4-01_002,D4-01,2,inspection,narration,NARRATION,[조사: 개인 채무 알림],observe,,,,SECURITY,N,,
D4-01_003,D4-01,3,inspection,inspection,ADRIAN,선상 카지노 외부 대부업체에 14만 달러 상당의 채무. 상환 기한은 이번 항해 마지막 날이다.,focused,,,,SECURITY,Y,,
D4-01_004,D4-01,4,evidence,system,SYSTEM,단서 획득: 보조 단서: 도박 채무,system,,,flag:marcus_debt,UI,N,,
D4-01_005,D4-01,5,inspection,narration,NARRATION,[조사: 삭제된 비밀 연락],observe,,,,SECURITY,N,,
D4-01_006,D4-01,6,inspection,inspection,ADRIAN,이블린과의 암호화 메시지: ‘인증을 10분만 빌리면 채무 문제를 정리하겠다.’ 발신 시각 1일 차 20:52.,focused,,,,SECURITY,Y,,
D4-01_007,D4-01,7,evidence,system,SYSTEM,단서 획득: 보조 단서: 이블린과의 비밀 연락,system,,,flag:evelyn_marcus_contact,UI,N,,
D4-01_008,D4-01,8,interrogation,dialogue,ADRIAN,21시 05분 금고 접근에 당신 토큰이 쓰였습니다. 13분 전 이블린이 채무를 정리해 주겠다고 했고요.,focused,,,,SECURITY,Y,,
D4-01_009,D4-01,9,interrogation,dialogue,MARCUS,그 메시지는 업무 협조였습니다. 그녀가 회사 복지팀과 연결해 준다고—,nervous,,,,SECURITY,Y,,
D4-01_010,D4-01,10,interrogation,dialogue,ADRIAN,복지팀은 이중 인증을 요구하지 않습니다.,press,,,,SECURITY,Y,,
D4-01_011,D4-01,11,interrogation,dialogue,MARCUS,저는 금고에 가지 않았습니다. 영상에도 보안실에 있습니다.,defensive,,,,SECURITY,Y,,
D4-01_012,D4-01,12,choice_setup,dialogue,ADRIAN,누가 당신 대신 갔는지는 묻지 않았습니다. 토큰을 누구에게 줬는지 물었습니다.,firm,,,,SECURITY,Y,,
D4-01_013,D4-01,13,choice,choice,PLAYER_CHOICE,빚 공개 협박,choice,,D4-01_C1,trust_marcus:-1; flag:marcus_confession_coerced,UI choice,N,D4-01_STYLE,
D4-01_014,D4-01,14,choice,choice,PLAYER_CHOICE,보호 약속,choice,,D4-01_C2,trust_marcus:+1; flag:marcus_confession_promised,UI choice,N,D4-01_STYLE,
D4-01_015,D4-01,15,choice_result,branch_response,ADRIAN,"채무와 대가성 인증 제공을 선장에게 공개하겠습니다. 지금 말하면 실수, 나중에 드러나면 공범입니다.",hard,choice(D4-01_C1),,,SECURITY,Y,D4-01_STYLE,
D4-01_016,D4-01,16,choice_result,branch_response,MARCUS,잠깐만요. 오늘 정오에 전부 말하겠습니다. 사람들이 없는 곳에서요.,panicked,choice(D4-01_C1),,trust_marcus:-1; flag:confession_meeting_noon,SECURITY,Y,D4-01_STYLE,
D4-01_017,D4-01,17,choice_result,branch_response,ADRIAN,당신이 인증을 빌려준 사실과 다니엘의 살인은 아직 같은 죄가 아닙니다. 먼저 사실을 말하면 선장에게 협조자로 기록하겠습니다.,calm,choice(D4-01_C2),,,SECURITY,Y,D4-01_STYLE,
D4-01_018,D4-01,18,choice_result,branch_response,MARCUS,이블린이 비상 점검이라고 했습니다. 토큰만 넘겼어요. 오늘 정오에 토머스 선장 앞에서 진술하겠습니다.,shaken,choice(D4-01_C2),,trust_marcus:+1; flag:confession_meeting_noon,SECURITY,Y,D4-01_STYLE,
D4-01_019,D4-01,19,meeting,dialogue,ADRIAN,왜 지금이 아니라 정오죠?,suspicious,,,,SECURITY,Y,,
D4-01_020,D4-01,20,meeting,dialogue,MARCUS,백업 로그를 찾아야 합니다. 말만으로는 이블린이 저를 거짓말쟁이로 만들 겁니다.,low,,,,SECURITY,Y,,
D4-01_021,D4-01,21,threat,recording,EVELYN_MESSAGE,사실은 언제나 비용을 요구합니다. 당신은 이미 비용을 선택했습니다.,controlled,message_popup,,,Phone UI,Y,,
D4-01_022,D4-01,22,threat,dialogue,MARCUS,이 메시지… 방금 왔습니다.,afraid,,,,SECURITY,Y,,
D4-01_023,D4-01,23,close,dialogue,ADRIAN,혼자 움직이지 마세요.,urgent,,,,SECURITY,Y,,
D4-01_024,D4-01,24,close,system,SYSTEM,고백 약속 등록: 4일 차 12:00. 마커스 위험 플래그가 활성화됩니다.,system,,,scene_unlock:D4-02,UI,N,,
D4-02_001,D4-02,1,opening,narration,NARRATION,"11시 45분, 승무원 계단 비에서 금속 충돌음이 세 번 울렸다. 마커스는 중간 참에 쓰러져 있었고, 아래 계단은 물에 젖어 있었다.",observe,D4-01,,,STAIR_B,N,,
D4-02_002,D4-02,2,rescue,dialogue,HELENA,의식 없습니다. 머리와 흉부 충격이 있어요. 움직이지 마세요.,urgent,,,,STAIR_B,Y,,
D4-02_003,D4-02,3,rescue,dialogue,EVELYN,제가 발견했습니다. 위층에서 신음 소리가 들렸어요.,controlled,,,,STAIR_B,Y,,
D4-02_004,D4-02,4,suspicion,dialogue,ADRIAN,당신 장갑에 물이 묻었습니다.,focused,,,,STAIR_B,Y,,
D4-02_005,D4-02,5,suspicion,dialogue,EVELYN,맥박을 확인하려고 난간을 잡았습니다. 지금 의심보다 응급처치가 먼저 아닌가요?,cool,,,,STAIR_B,Y,,
D4-02_006,D4-02,6,inspection,narration,NARRATION,[조사: 젖은 계단],observe,,,,STAIR_B,N,,
D4-02_007,D4-02,7,inspection,inspection,ADRIAN,세척수 냄새가 나지만 청소 표지판은 접힌 채 벽 안쪽에 있다. 물은 위에서 아래로 자연스럽게 흘렀다.,focused,,,,STAIR_B,Y,,
D4-02_008,D4-02,8,evidence,system,SYSTEM,단서 획득: 보조 단서: 젖은 계단,system,,,flag:wet_stairs,UI,N,,
D4-02_009,D4-02,9,inspection,narration,NARRATION,[조사: 난간의 장갑 섬유],observe,,,,STAIR_B,N,,
D4-02_010,D4-02,10,inspection,inspection,ADRIAN,검은 장갑 섬유가 난간에 걸렸다. 이블린의 행사 장갑과 색상은 같지만 섬유 형태는 승무원 공용 장갑과도 동일하다.,focused,,,,STAIR_B,Y,,
D4-02_011,D4-02,11,evidence,system,SYSTEM,단서 획득: 보조 단서: 장갑 섬유,system,,,flag:glove_fiber_ambiguous,UI,N,,
D4-02_012,D4-02,12,inspection,narration,NARRATION,[조사: 마커스의 발자국],observe,,,,STAIR_B,N,,
D4-02_013,D4-02,13,inspection,inspection,ADRIAN,"발자국 간격이 마지막 세 칸에서 급격히 길어지고, 한 발이 물 웅덩이 중앙을 밟았다.",focused,,,,STAIR_B,Y,,
D4-02_014,D4-02,14,evidence,system,SYSTEM,단서 획득: 보조 단서: 추락 전 발자국,system,,,flag:marcus_footprints,UI,N,,
D4-02_015,D4-02,15,decision,dialogue,HELENA,누가 밀었다면 등이나 어깨에 접촉 흔적이 있을 수 있어요. 지금은 병실로 옮겨야 합니다.,clinical,,,,STAIR_B,Y,,
D4-02_016,D4-02,16,choice,choice,PLAYER_CHOICE,이블린을 즉시 구금,choice,,D4-02_C1,flag:evelyn_wrongful_detention; trust_evelyn:-1; publicAnxiety:+10,UI choice,N,D4-02_DETAIN,
D4-02_017,D4-02,17,choice,choice,PLAYER_CHOICE,현장을 먼저 보존,choice,,D4-02_C2,flag:no_premature_detention; evidenceIntegrity:+0,UI choice,N,D4-02_DETAIN,
D4-02_018,D4-02,18,choice_result,branch_response,ADRIAN,"이블린 쇼, 조사 종료까지 보안실에 머무르십시오. 마커스와 단둘이 접촉하지 마세요.",commanding,choice(D4-02_C1),,,STAIR_B,Y,D4-02_DETAIN,
D4-02_019,D4-02,19,choice_result,branch_response,EVELYN,섬유 하나와 젖은 계단으로 사람을 구금하는군요. 사실보다 이야기가 더 빨리 완성됐습니다.,cold,choice(D4-02_C1),,flag:evelyn_wrongful_detention; publicAnxiety:+10,STAIR_B,Y,D4-02_DETAIN,
D4-02_020,D4-02,20,choice_result,branch_response,ADRIAN,"아무도 계단에 들어오지 마세요. 이블린, 당신 동선은 확인하겠지만 지금은 증거가 부족합니다.",firm,choice(D4-02_C2),,,STAIR_B,Y,D4-02_DETAIN,
D4-02_021,D4-02,21,choice_result,branch_response,EVELYN,현명하군요. 의심은 자유지만 절차는 비용이 듭니다.,controlled,choice(D4-02_C2),,flag:no_premature_detention,STAIR_B,Y,D4-02_DETAIN,
D4-02_022,D4-02,22,conclusion,monologue,ADRIAN,마커스는 고백 직전에 쓰러졌습니다. 하지만 타이밍은 범행 수법이 아닙니다.,internal,,,,STAIR_B,Y,,
D4-02_023,D4-02,23,close,system,SYSTEM,오판 위험 플래그 갱신. 계단 재구성 퍼즐이 해금되었습니다.,system,,,scene_unlock:D4-03,UI,N,,
D4-03_001,D4-03,1,opening,narration,NARRATION,오후가 되자 물은 말랐지만 테이프로 표시한 발자국과 손자국은 계단 위에 남아 있었다.,observe,D4-02,,,STAIR_B,N,,
